address,benefits,destination,image_urls,images,link,name,rating,rooms,star
"73 Tô Hiến Thành, Q.Hai Bà Trưng, Hà Nội, VNM","46 khu phòng,Nhà hàng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Tiệm/cửa hàng đồ ăn nhanh,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,TV ở khu vực chung,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/9000000/8660000/8657600/8657560/23b60e6f_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/9000000/8660000/8657600/8657560/4854563b_b.jpg', 'path': 'full/84484097848508a1de59043038b50224d71ac895.jpg', 'checksum': '0e569933e9d706c37d56f44cebbc7def'}]",https://vi.hotels.com/ho465636/?pa=9&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Nesta Hà Nội - Tô Hiến Thành,,"{'room_type': 'Phòng Executive, Quang cảnh thành phố', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.376.623 ₫'}",3 sao
"12 Phố Huế, Hà Nội, VNM","46 khu phòng không khói thuốc,Nhà hàng,Phục vụ bữa sáng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/10000000/9630000/9625000/9624974/63917bac_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/10000000/9630000/9625000/9624974/479ceb57_b.jpg', 'path': 'full/4fe4a3900a2c4571c32270f0a8f330a2984b86d3.jpg', 'checksum': 'a39bf7248c95dd688e66fb7531bc5d6e'}]",https://vi.hotels.com/ho502781/?pa=6&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Camellia Boutique,,"{'room_type': 'Phòng Suite (Camellia)', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.210.390 ₫'}",3 sao
"12 Phố Huế, Hà Nội, VNM","46 khu phòng không khói thuốc,Nhà hàng,Phục vụ bữa sáng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/10000000/9630000/9625000/9624974/63917bac_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/10000000/9630000/9625000/9624974/63917bac_b.jpg', 'path': 'full/994d732ba8e3f08b399265ef52a31d114f21061c.jpg', 'checksum': '5c518dfb6bfba6c8f5a27fbcdc46eafa'}]",https://vi.hotels.com/ho502781/?pa=6&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Camellia Boutique,,"{'room_type': 'Phòng Suite (Camellia)', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.210.390 ₫'}",3 sao
"2D Đường Thành, Quận Hoàn Kiếm, Hà Nội, VNM","50 khu phòng không khói thuốc,Nhà hàng,Bãi đậu xe tự phục vụ,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/5e080fce_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/b5890f18_b.jpg', 'path': 'full/29c87155c26197bbf3e14e1af4322225cb90abef.jpg', 'checksum': '871135a66a86356b5539c63f78b0a231'}]",https://vi.hotels.com/ho455091/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Helios Legend Hotel,,"{'room_type': 'Phòng Suite Premium', 'room_size': 'Tối đa 6 người', 'price_per_night': '2.551.039 ₫'}","3,5 sao"
"2D Đường Thành, Quận Hoàn Kiếm, Hà Nội, VNM","50 khu phòng không khói thuốc,Nhà hàng,Bãi đậu xe tự phục vụ,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/5e080fce_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/6984c5b6_b.jpg', 'path': 'full/b6bcf673c7fef6747c155f7832bf5dc4df20cb28.jpg', 'checksum': '8831596b842c69bef0ea69890a51eb5d'}]",https://vi.hotels.com/ho455091/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Helios Legend Hotel,,"{'room_type': 'Phòng Suite Premium', 'room_size': 'Tối đa 6 người', 'price_per_night': '2.551.039 ₫'}","3,5 sao"
"2D Đường Thành, Quận Hoàn Kiếm, Hà Nội, VNM","50 khu phòng không khói thuốc,Nhà hàng,Bãi đậu xe tự phục vụ,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/5e080fce_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/fdd3245c_b.jpg', 'path': 'full/13c43d8524356314b354e16321e50d4cd4ee96dc.jpg', 'checksum': '45ea19cbdbc4b10fa815a0bd21b8015c'}]",https://vi.hotels.com/ho455091/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Helios Legend Hotel,,"{'room_type': 'Phòng Suite Premium', 'room_size': 'Tối đa 6 người', 'price_per_night': '2.551.039 ₫'}","3,5 sao"
"2D Đường Thành, Quận Hoàn Kiếm, Hà Nội, VNM","50 khu phòng không khói thuốc,Nhà hàng,Bãi đậu xe tự phục vụ,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/5e080fce_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/5e080fce_b.jpg', 'path': 'full/47f36c3d0ae50e3baab02f23be080519fa3afa09.jpg', 'checksum': '1d7d6b346660f385584fd5c79027069b'}]",https://vi.hotels.com/ho455091/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Helios Legend Hotel,,"{'room_type': 'Phòng Suite Premium', 'room_size': 'Tối đa 6 người', 'price_per_night': '2.551.039 ₫'}","3,5 sao"
"2D Đường Thành, Quận Hoàn Kiếm, Hà Nội, VNM","50 khu phòng không khói thuốc,Nhà hàng,Bãi đậu xe tự phục vụ,Trung tâm hội nghị,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/5e080fce_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/9000000/8020000/8011000/8010935/902b66a7_b.jpg', 'path': 'full/d7672e051c5d642a8e218baf1dacdc92e0dfbb7f.jpg', 'checksum': '058b2c3b686fd7d5756af122bbead0ed'}]",https://vi.hotels.com/ho455091/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Helios Legend Hotel,,"{'room_type': 'Phòng Suite Premium', 'room_size': 'Tối đa 6 người', 'price_per_night': '2.551.039 ₫'}","3,5 sao"
"4 Phất Lộc, Q.Hoàn Kiếm, Hà Nội, VNM","25 khu phòng,Khu spa với đầy đủ các liệu pháp,Dịch vụ phòng,Bãi đậu xe tự phục vụ,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/22000000/21170000/21164300/21164236/0abc4110_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/22000000/21170000/21164300/21164236/9b6a2281_b.jpg', 'path': 'full/a1642411870330bd7748744c0b808991e603823e.jpg', 'checksum': '45717e63e5d1a01810b4357e62781c03'}]",https://vi.hotels.com/ho678255552/?pa=1&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Hanoi Cristina Hotel & Travel,,"{'room_type': 'Cristina Suite', 'room_size': 'Tối đa 3 người', 'price_per_night': '3.025.065 ₫'}",3 sao
"20 Lò Sũ, Hoàn Kiếm, Hà Nội, Hà Nội, VNM","52 khu phòng không khói thuốc,Nhà hàng và quầy bar/khu lounge,Khu spa với đầy đủ các liệu pháp,Trông trẻ/giữ trẻ miễn phí,Bãi đậu xe tự phục vụ,Trung tâm dịch vụ văn phòng,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ cho thuê xe trong khuôn viên,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/4000000/3050000/3048500/3048454/8c888be1_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/4000000/3050000/3048500/3048454/d56a4c17_b.jpg', 'path': 'full/f3ca7f876452d540276c77489fb22919afe4e8df.jpg', 'checksum': 'b8d2d58dbb1fc50122d53c3ac98623df'}]",https://vi.hotels.com/ho335806/?pa=12&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Viet View Hotel & Spa,,"{'room_type': 'Phòng, Hiên, Quang cảnh thành phố', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.792.208 ₫'}","3,5 sao"
"67 Hàng Bồ, Hoàn Kiếm, Hà Nội, VNM","29 khu phòng,Nhà hàng,Trung tâm thể dục,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ tư vấn/hỗ trợ khách,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/18000000/17430000/17428200/17428190/8274c951_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/18000000/17430000/17428200/17428190/8274c951_b.jpg', 'path': 'full/18234c12dbcd1d5193cabb747dad5a65d54b045d.jpg', 'checksum': '5018f6e436bddab8f65ac113f67a86c5'}]",https://vi.hotels.com/ho664947/?pa=10&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Luxury Old Quarter Hotel,,"{'room_type': 'Phòng Deluxe, 1 phòng ngủ, Quang cảnh thành phố', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.502.164 ₫'}","3,5 sao"
